2022-04-21T21:14:02.153868+02:00,0.0000429165,0.0000816326,0.0001826709,0.0002936788,0.0003781578,0.0004173530,0.0004192909,0.0004448371,0.0005128679,0.0005230449,0.0006908085,0.0007843479,0.0008080684,0.0008143817,0.0008963970,0.0009145244,0.0009203964,0.0009591728,0.0011437242,0.0011762340
2022-04-21T21:14:08.673206+02:00,0.0000114975,0.0001274474,0.0002779816,0.0002920789,0.0002921812,0.0003037909,0.0003287073,0.0003450609,0.0003611795,0.0003891751,0.0003939794,0.0004018037,0.0004083034,0.0004264059,0.0005040597,0.0005194025,0.0005424398,0.0005675158,0.0005713903,0.0005960200
2022-04-21T21:14:41.604142+02:00,0.0001166505,0.0001208202,0.0002429268,0.0003026053,0.0003243704,0.0003275328,0.0003904819,0.0004610856,0.0004739273,0.0004743521,0.0006260209,0.0006553929,0.0006726539,0.0007030753,0.0007720211,0.0008033877,0.0008965874,0.0010245780,0.0010641794,0.0011326194
2022-04-21T21:14:47.346938+02:00,0.0001440849,0.0002455210,0.0002541328,0.0002558923,0.0003486618,0.0004012825,0.0004607322,0.0004866528,0.0005373679,0.0005484740,0.0005509675,0.0005834128,0.0006129386,0.0006223318,0.0006956094,0.0007145066,0.0007919194,0.0008165737,0.0008639637,0.0009464166
2022-04-21T21:14:51.251593+02:00,0.0000516913,0.0000886414,0.0001086376,0.0001542692,0.0001876816,0.0001908808,0.0003195222,0.0003437805,0.0004308702,0.0004435167,0.0005207020,0.0005668724,0.0006605690,0.0006676635,0.0006701960,0.0006709703,0.0007316966,0.0009201012,0.0009786099,0.0009988858
2022-04-21T21:15:26.516295+02:00,0.0000431999,0.0000486397,0.0001290851,0.0001465779,0.0002262741,0.0002269460,0.0002385415,0.0003315054,0.0003718606,0.0004167210,0.0006114722,0.0006433750,0.0008992875,0.0009004136,0.0009148812,0.0009461437,0.0012477329,0.0013050966,0.0013779275,0.0013985325
2022-04-21T21:15:33.243152+02:00,0.0000130243,0.0000245497,0.0000832480,0.0000951430,0.0001960280,0.0002278793,0.0003063647,0.0003505107,0.0005032550,0.0005448971,0.0005689960,0.0006513302,0.0007076208,0.0007363113,0.0008096372,0.0008542880,0.0008804747,0.0009928320,0.0011015474,0.0012195593
2022-04-21T21:15:40.575147+02:00,0.0002187267,0.0002285357,0.0003690744,0.0005681652,0.0005746548,0.0006073462,0.0006132456,0.0006177683,0.0006242606,0.0006524065,0.0007189770,0.0007841326,0.0008924690,0.0009019430,0.0009170808,0.0010184255,0.0010493765,0.0010576495,0.0011324342,0.0011388612
2022-04-21T21:16:00.756413+02:00,0.0000908963,0.0001058781,0.0001853986,0.0001921289,0.0002100157,0.0002856922,0.0004306242,0.0004506343,0.0004908595,0.0006355763,0.0006871381,0.0007055601,0.0009069253,0.0010048367,0.0010399729,0.0010887839,0.0011143989,0.0012134654,0.0012949093,0.0014162604
2022-04-21T21:17:00.759479+02:00,0.0000129502,0.0000498817,0.0000678479,0.0000945019,0.0002066137,0.0002169449,0.0003442149,0.0004219300,0.0004298011,0.0005558706,0.0005797172,0.0006062222,0.0006713285,0.0007370794,0.0007936207,0.0007943283,0.0008034488,0.0008688280,0.0009750379,0.0010848000
2022-04-21T21:17:07.420762+02:00,0.0000860027,0.0001215820,0.0002764026,0.0003573704,0.0004862202,0.0005370650,0.0005578063,0.0006446090,0.0007620039,0.0007641712,0.0007783179,0.0008249957,0.0009872960,0.0010105140,0.0010735188,0.0010840034,0.0010996165,0.0011250184,0.0012132264,0.0012455257
2022-04-21T21:17:09.189911+02:00,0.0000238832,0.0000475193,0.0000943051,0.0001143241,0.0001314914,0.0001404366,0.0002235280,0.0002520583,0.0004328189,0.0004810237,0.0005019981,0.0005651374,0.0005890738,0.0005910120,0.0007170507,0.0008274141,0.0008635858,0.0009623182,0.0010455998,0.0010807172
2022-04-21T21:17:09.661176+02:00,0.0000559456,0.0000891522,0.0000910285,0.0000957147,0.0002090111,0.0003274105,0.0004246342,0.0004328322,0.0004931397,0.0005319148,0.0005523393,0.0005704501,0.0006480588,0.0006686865,0.0007006267,0.0007901441,0.0009275973,0.0009623622,0.0009972108,0.0010818505
2022-04-21T21:17:10.361829+02:00,0.0000204342,0.0001296041,0.0002436602,0.0002720899,0.0002739664,0.0002807413,0.0003591332,0.0003901415,0.0006091423,0.0006242611,0.0006591154,0.0007334599,0.0007515730,0.0008002738,0.0008392226,0.0008817496,0.0009514844,0.0009756944,0.0009819800,0.0010432844
2022-04-21T21:17:10.941819+02:00,0.0000477925,0.0000710652,0.0002060514,0.0003246885,0.0004176728,0.0004426713,0.0004445480,0.0004682646,0.0005531010,0.0006086967,0.0006597987,0.0007713663,0.0007805407,0.0008105892,0.0008642966,0.0008875099,0.0009274059,0.0009398123,0.0011068163,0.0011234218
2022-04-21T21:17:11.453436+02:00,0.0000289465,0.0000980016,0.0001342942,0.0002447805,0.0003709291,0.0003728657,0.0004271157,0.0004588664,0.0005103714,0.0005289238,0.0007086078,0.0007373423,0.0008303332,0.0008507082,0.0008675186,0.0008780163,0.0009447111,0.0009672681,0.0011254034,0.0011721852
2022-04-21T21:17:11.984231+02:00,0.0000429165,0.0000816326,0.0001826709,0.0002936788,0.0003781578,0.0004173530,0.0004192909,0.0004448371,0.0005128679,0.0005230449,0.0006908085,0.0007843479,0.0008080684,0.0008143817,0.0008963970,0.0009145244,0.0009203964,0.0009591728,0.0011437242,0.0011762340
2022-04-21T21:18:11.987528+02:00,0.0001513276,0.0002135096,0.0002210868,0.0003059525,0.0003627016,0.0003765854,0.0004112131,0.0004801078,0.0005192980,0.0005272914,0.0006348280,0.0007511460,0.0009059737,0.0009593129,0.0009621444,0.0010091851,0.0010099080,0.0010153310,0.0010740712,0.0011260297
2022-04-21T21:23:59.495727+02:00,0.0000429165,0.0000816326,0.0001826709,0.0002936788,0.0003781578,0.0004173530,0.0004192909,0.0004448371,0.0005128679,0.0005230449,0.0006908085,0.0007843479,0.0008080684,0.0008143817,0.0008963970,0.0009145244,0.0009203964,0.0009591728,0.0011437242,0.0011762340
2022-04-21T21:24:09.806062+02:00,0.0000284674,0.0000534406,0.0000662970,0.0001971440,0.0002310052,0.0002863564,0.0003254190,0.0003481212,0.0004950275,0.0005512542,0.0005788806,0.0006421048,0.0007736825,0.0008720624,0.0008793407,0.0010831546,0.0011137347,0.0011204857,0.0011402331,0.0012648843
2022-04-21T21:34:11.146406+02:00,0.0000429165,0.0000816326,0.0001826709,0.0002936788,0.0003781578,0.0004173530,0.0004192909,0.0004448371,0.0005128679,0.0005230449,0.0006908085,0.0007843479,0.0008080684,0.0008963970,0.0009145244,0.0009203964,0.0009591728,0.0011437242,0.0011762340,0.0012045525
2022-04-21T21:34:21.312608+02:00,0.0000337758,0.0000956929,0.0001455844,0.0001723773,0.0002372787,0.0002640995,0.0003272630,0.0004278403,0.0004630696,0.0006289035,0.0006648072,0.0007531766,0.0007539503,0.0007871888,0.0008800544,0.0008950930,0.0009795745,0.0010974372,0.0011061763,0.0011103694
2022-04-21T21:34:36.692277+02:00,0.0000452739,0.0001287864,0.0001716860,0.0002008130,0.0002126048,0.0002442912,0.0002928804,0.0003245286,0.0003271476,0.0003416908,0.0003467824,0.0003701227,0.0005788781,0.0006010140,0.0006277976,0.0006390667,0.0006516895,0.0006843262,0.0007991883,0.0008078920
2022-04-21T21:34:43.756112+02:00,0.0000691706,0.0000818511,0.0000957344,0.0004765827,0.0005982052,0.0007294461,0.0007977379,0.0008513020,0.0009495767,0.0009718133,0.0011035236,0.0014089917,0.0014583424,0.0015308566,0.0015652413,0.0015815260,0.0016005159,0.0016620020,0.0018606946,0.0019567830
2022-04-21T21:35:09.221889+02:00,0.0002131242,0.0002152296,0.0002490956,0.0002845064,0.0003770096,0.0003998987,0.0004102845,0.0006283080,0.0006897952,0.0006910825,0.0007286687,0.0007893031,0.0009877402,0.0010722113,0.0010728058,0.0011421892,0.0011448329,0.0011458472,0.0012868478,0.0013999754
2022-04-21T21:35:22.612995+02:00,0.0000503916,0.0001423173,0.0001688045,0.0002536637,0.0002663964,0.0003073236,0.0003254145,0.0004291064,0.0004483807,0.0004590516,0.0005751039,0.0005766250,0.0005967480,0.0006317318,0.0006987274,0.0007008950,0.0007828713,0.0008048683,0.0009279172,0.0010402188
2022-04-21T21:35:29.161409+02:00,0.0000691516,0.0000783070,0.0000792068,0.0001046721,0.0003899482,0.0004130987,0.0004786948,0.0005014215,0.0006643861,0.0008282213,0.0008508218,0.0008578269,0.0009303581,0.0011690168,0.0011933927,0.0013304165,0.0014752517,0.0014807737,0.0014920276,0.0016201394
2022-04-21T21:35:51.105769+02:00,0.0000338075,0.0000539294,0.0001601323,0.0002378459,0.0002844821,0.0002904365,0.0003084135,0.0003363918,0.0005251925,0.0005920757,0.0006063212,0.0007578547,0.0008280582,0.0008517180,0.0008718965,0.0008805996,0.0009170917,0.0009417181,0.0009452255,0.0009836794
2022-04-21T21:36:51.110343+02:00,0.0000763758,0.0001241186,0.0001692352,0.0001915204,0.0004619175,0.0005015662,0.0005470686,0.0006132825,0.0006242628,0.0006263494,0.0006369049,0.0008479954,0.0008641773,0.0008708654,0.0010140620,0.0010435549,0.0011511461,0.0011810844,0.0011862273,0.0012020750
2022-04-21T21:37:51.114958+02:00,0.0000334351,0.0000414155,0.0001469870,0.0002595518,0.0004181327,0.0004714850,0.0004762839,0.0006381549,0.0006984895,0.0007060518,0.0007966559,0.0008543549,0.0008634704,0.0008971505,0.0009659794,0.0009858361,0.0011329502,0.0011856364,0.0012228546,0.0012573708
2022-04-21T21:37:54.764106+02:00,0.0001744829,0.0001915828,0.0002210415,0.0002352516,0.0003548138,0.0003957805,0.0004622944,0.0005285209,0.0006421716,0.0007230761,0.0008676400,0.0008932188,0.0010268578,0.0010491771,0.0011350740,0.0012610426,0.0013630230,0.0013848434,0.0013867237,0.0014150713
2022-04-21T21:38:03.45693+02:00,0.0000142334,0.0000364344,0.0000694989,0.0000895170,0.0001644994,0.0002034811,0.0002970183,0.0004342666,0.0004834260,0.0005353588,0.0005688958,0.0005708303,0.0005947713,0.0006874746,0.0008207712,0.0009066698,0.0009290541,0.0010547994,0.0010903899,0.0012327478
2022-04-21T21:38:04.159409+02:00,0.0000013181,0.0000032524,0.0000536719,0.0000979437,0.0001289259,0.0002549099,0.0003907747,0.0004590474,0.0004980091,0.0005180286,0.0005731675,0.0005968605,0.0006129267,0.0007282037,0.0008245594,0.0008704151,0.0008974314,0.0010247128,0.0010468846,0.0011839283
2022-04-21T21:38:04.688439+02:00,0.0000482623,0.0001526488,0.0002065041,0.0002456564,0.0002982030,0.0003001415,0.0003351052,0.0004261801,0.0005734467,0.0006302296,0.0006498242,0.0007694985,0.0007819044,0.0008011277,0.0008247640,0.0009111271,0.0009176810,0.0010093160,0.0010645946,0.0010700246
2022-04-21T21:38:05.212671+02:00,0.0000431072,0.0000816989,0.0001899071,0.0003160066,0.0004070722,0.0004396840,0.0004415590,0.0004770025,0.0005768290,0.0005811955,0.0006532369,0.0007858002,0.0008076144,0.0008749121,0.0009133279,0.0009215785,0.0009339830,0.0011051318,0.0011212604,0.0011386441
2022-04-21T21:38:05.761365+02:00,0.0000289465,0.0000980016,0.0001342942,0.0002447805,0.0003709291,0.0003728657,0.0004271157,0.0004588664,0.0005103714,0.0005289238,0.0007086078,0.0007373423,0.0008507082,0.0008675186,0.0008780163,0.0009447111,0.0009672681,0.0011254034,0.0011721852,0.0011866486
2022-04-21T21:44:09.534596+02:00,0.0000429165,0.0000816326,0.0001826709,0.0002936788,0.0003781578,0.0004173530,0.0004192909,0.0004448371,0.0005128679,0.0005230449,0.0006908085,0.0007843479,0.0008080684,0.0008963970,0.0009145244,0.0009203964,0.0009591728,0.0011437242,0.0011762340,0.0012045525
2022-04-21T21:45:09.537758+02:00,0.0000139592,0.0001017005,0.0002025020,0.0003036164,0.0003642096,0.0003739617,0.0004407573,0.0004772734,0.0004846416,0.0005271068,0.0005862661,0.0008615302,0.0008936761,0.0009066452,0.0009236186,0.0009351440,0.0009480595,0.0009630646,0.0009683100,0.0009797554
2022-04-21T21:46:09.529498+02:00,0.0000189060,0.0000722480,0.0000827678,0.0001731303,0.0003047071,0.0003803365,0.0004969550,0.0005309904,0.0005657879,0.0006966351,0.0007085503,0.0007863261,0.0007953495,0.0008485688,0.0010035745,0.0010142894,0.0011022696,0.0011366722,0.0011686116,0.0012061393
2022-04-21T21:53:59.54231+02:00,0.0000429165,0.0000816326,0.0001826709,0.0002936788,0.0003781578,0.0004173530,0.0004192909,0.0004448371,0.0005128679,0.0005230449,0.0006908085,0.0007843479,0.0008080684,0.0008963970,0.0009145244,0.0009203964,0.0009591728,0.0011437242,0.0011762340,0.0012045525
2022-04-21T21:54:33.324194+02:00,0.0000058297,0.0001087101,0.0001841449,0.0002936475,0.0004101438,0.0004279152,0.0004453406,0.0004861214,0.0005539672,0.0006227211,0.0006814184,0.0007338289,0.0007456809,0.0008802401,0.0009009306,0.0010808732,0.0011805707,0.0012085874,0.0012134844,0.0012237556
2022-04-21T21:55:20.209342+02:00,0.0000290910,0.0000786546,0.0000874803,0.0001570740,0.0001621636,0.0001733165,0.0001985857,0.0002495750,0.0002584593,0.0002798822,0.0004140687,0.0004639058,0.0004758475,0.0005131004,0.0005187757,0.0005365035,0.0005650748,0.0006040348,0.0006202685,0.0006469821
2022-04-21T21:55:27.557927+02:00,0.0000647390,0.0002037428,0.0002157704,0.0002310842,0.0002887643,0.0003648244,0.0004160329,0.0004250013,0.0004381970,0.0004986400,0.0005486579,0.0005737704,0.0007077042,0.0007097257,0.0008083894,0.0008836517,0.0009150494,0.0009166087,0.0009169063,0.0009811138
2022-04-21T21:55:30.690576+02:00,0.0000569791,0.0002309410,0.0002498663,0.0003076187,0.0003185829,0.0003339820,0.0003550489,0.0003788788,0.0004166206,0.0004462211,0.0004779492,0.0005921642,0.0008424308,0.0008433391,0.0010470784,0.0010569235,0.0011575698,0.0011793532,0.0011966443,0.0012149649
2022-04-21T21:55:37.884743+02:00,0.0000040463,0.0000208980,0.0000268429,0.0001444173,0.0001467717,0.0001734028,0.0001906088,0.0002073501,0.0002202662,0.0004593363,0.0005116497,0.0005233835,0.0005487398,0.0005970064,0.0006696876,0.0007252771,0.0007264972,0.0007334862,0.0007867397,0.0008244227
2022-04-21T21:55:49.234025+02:00,0.0000449631,0.0000952168,0.0001267019,0.0001493023,0.0003280656,0.0004705783,0.0005086439,0.0005660165,0.0006030030,0.0008672812,0.0008927958,0.0009037456,0.0010330421,0.0010488004,0.0011096633,0.0012091752,0.0012310647,0.0012841166,0.0014441067,0.0014496916
2022-04-21T21:56:03.95116+02:00,0.0000055384,0.0000363023,0.0000755521,0.0000820113,0.0003109233,0.0003337613,0.0003929867,0.0004297379,0.0004894658,0.0005115364,0.0006102281,0.0006454816,0.0006659693,0.0006694915,0.0007241150,0.0007305962,0.0007416153,0.0007617020,0.0007970390,0.0009841657
2022-04-21T21:56:24.041351+02:00,0.0001046556,0.0001131956,0.0001274586,0.0003426139,0.0003474355,0.0003528600,0.0004283897,0.0004744243,0.0005119346,0.0007822689,0.0008066999,0.0008532542,0.0008625751,0.0008969441,0.0010545384,0.0010699734,0.0010711921,0.0011939709,0.0012805449,0.0013030718
2022-04-21T21:56:30.718205+02:00,0.0001154986,0.0001255252,0.0001901042,0.0001903352,0.0001955310,0.0002980725,0.0004288041,0.0004507229,0.0004852670,0.0005465211,0.0005548616,0.0007167540,0.0008238373,0.0008278150,0.0008648973,0.0009033208,0.0009158612,0.0009502582,0.0009788951,0.0010321147
2022-04-21T21:56:33.569162+02:00,0.0000599814,0.0001660948,0.0002039971,0.0003681561,0.0004093008,0.0004236860,0.0004845743,0.0006781849,0.0007042368,0.0008247803,0.0009125274,0.0009572062,0.0010687299,0.0010997309,0.0011900150,0.0011949400,0.0011968188,0.0012271921,0.0013411809,0.0014466032
2022-04-21T21:56:38.610675+02:00,0.0000629153,0.0001185409,0.0001695976,0.0002850044,0.0003242259,0.0003741105,0.0003972668,0.0004410586,0.0004534487,0.0005341263,0.0005574643,0.0006961828,0.0008148950,0.0009078736,0.0009309469,0.0009328275,0.0009546784,0.0010586082,0.0011081882,0.0011877255
2022-04-21T21:56:39.140467+02:00,0.0000229274,0.0000316357,0.0000335163,0.0000677052,0.0001597320,0.0002851753,0.0004210928,0.0004282794,0.0005288077,0.0005488276,0.0005660931,0.0006039722,0.0006437253,0.0006979640,0.0007942358,0.0008671716,0.0009012213,0.0009939101,0.0010775962,0.0012142570
2022-04-21T21:56:39.672711+02:00,0.0000388222,0.0001776150,0.0001856367,0.0002705774,0.0002752205,0.0002771549,0.0003102289,0.0004013168,0.0005525466,0.0006246326,0.0006592783,0.0007722850,0.0007904130,0.0008107624,0.0008497149,0.0008862489,0.0009388191,0.0010304089,0.0010436792,0.0010769534
2022-04-21T21:56:40.198924+02:00,0.0000431072,0.0000816989,0.0001899071,0.0003160066,0.0004070722,0.0004396840,0.0004415590,0.0004770025,0.0005768290,0.0005811955,0.0006532369,0.0007858002,0.0008076144,0.0008749121,0.0009133279,0.0009215785,0.0009339830,0.0011051318,0.0011212604,0.0011386441
2022-04-21T21:56:40.716149+02:00,0.0000065896,0.0001205867,0.0001415162,0.0002671234,0.0003931528,0.0003950931,0.0004038153,0.0004821816,0.0005031652,0.0005361410,0.0007321455,0.0007606537,0.0008284845,0.0008545819,0.0008746177,0.0009214108,0.0009603041,0.0011030457,0.0011644073,0.0011802417
2022-04-21T22:04:04.555828+02:00,0.0000429165,0.0000816326,0.0001826709,0.0002936788,0.0003781578,0.0004173530,0.0004192909,0.0004448371,0.0005128679,0.0005230449,0.0006908085,0.0007843479,0.0008080684,0.0008963970,0.0009145244,0.0009203964,0.0009591728,0.0011437242,0.0011762340,0.0012045525
